NUMERO;DATA;ORGAO;DESPESA;DATA INCLUSAO;VALOR;LIQUIDADO;PAGO;SALDO
425;22/11/2022;01010 - Câmara Municipal;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;24/11/2022;900;900;900;0
424;21/11/2022;01010 - Câmara Municipal;319013 - Obrigações Patronais;22/11/2022;57.174,23;57.174,23;57.174,23;0
423;21/11/2022;01010 - Câmara Municipal;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;22/11/2022;4.200,00;4.200,00;4.200,00;0
422;21/11/2022;01010 - Câmara Municipal;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;22/11/2022;7.000,00;7.000,00;7.000,00;0
421;21/11/2022;01010 - Câmara Municipal;319113 - Contribuições Patronais;22/11/2022;9.933,51;9.933,51;9.933,51;0
420;18/11/2022;01010 - Câmara Municipal;319013 - Obrigações Patronais;21/11/2022;59.931,77;59.931,77;59.931,77;0
419;18/11/2022;01010 - Câmara Municipal;319011 - Vencimentos e Vantagens Fixas - Pessoal Civil;21/11/2022;45.400,00;45.400,00;45.400,00;0
418;18/11/2022;01010 - Câmara Municipal;319011 - Vencimentos e Vantagens Fixas - Pessoal Civil;21/11/2022;72.940,00;72.940,00;72.940,00;0
417;18/11/2022;01010 - Câmara Municipal;319011 - Vencimentos e Vantagens Fixas - Pessoal Civil;21/11/2022;27.200,00;27.200,00;27.200,00;0
416;18/11/2022;01010 - Câmara Municipal;319011 - Vencimentos e Vantagens Fixas - Pessoal Civil;21/11/2022;30.056,00;30.056,00;30.056,00;0
415;18/11/2022;01010 - Câmara Municipal;319011 - Vencimentos e Vantagens Fixas - Pessoal Civil;21/11/2022;154.920,00;154.920,00;154.920,00;0
414;18/11/2022;01010 - Câmara Municipal;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;21/11/2022;210;210;210;0
413;17/11/2022;01010 - Câmara Municipal;339030 - Material de Consumo;21/11/2022;5.728,80;5.728,00;5.728,00;0
412;03/11/2022;01010 - Câmara Municipal;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;08/11/2022;2.000,00;2.000,00;2.000,00;0
411;31/10/2022;01010 - Câmara Municipal;339030 - Material de Consumo;01/11/2022;2.728,77;2.728,77;2.728,77;0
410;31/10/2022;01010 - Câmara Municipal;339035 - Serviços de Consultoria;01/11/2022;4.800,00;4.800,00;4.800,00;0
409;31/10/2022;01010 - Câmara Municipal;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;01/11/2022;125,48;125,48;125,48;0
408;28/10/2022;01010 - Câmara Municipal;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;31/10/2022;1.400,00;1.400,00;1.400,00;0
407;28/10/2022;01010 - Câmara Municipal;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;31/10/2022;1.500,00;1.500,00;1.500,00;0
406;28/10/2022;01010 - Câmara Municipal;339040 - SERVIÇOS DE TECNOLOGIA DA INFORMAÇÃO E COMUNICAÇÃO;31/10/2022;1.650,00;1.650,00;1.650,00;0
405;27/10/2022;01010 - Câmara Municipal;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;27/10/2022;2.500,00;2.500,00;2.500,00;0
404;27/10/2022;01010 - Câmara Municipal;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;27/10/2022;900;900;900;0
403;27/10/2022;01010 - Câmara Municipal;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;27/10/2022;1.400,00;1.400,00;1.400,00;0
402;27/10/2022;01010 - Câmara Municipal;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;27/10/2022;3.500,00;3.500,00;3.500,00;0
401;27/10/2022;01010 - Câmara Municipal;339035 - Serviços de Consultoria;27/10/2022;3.700,00;3.700,00;3.700,00;0
400;27/10/2022;01010 - Câmara Municipal;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;27/10/2022;800;800;800;0
399;27/10/2022;01010 - Câmara Municipal;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;27/10/2022;1.500,00;1.500,00;1.500,00;0
398;26/10/2022;01010 - Câmara Municipal;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;27/10/2022;2.500,00;2.500,00;2.500,00;0
397;26/10/2022;01010 - Câmara Municipal;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;27/10/2022;1.200,00;1.200,00;1.200,00;0
396;26/10/2022;01010 - Câmara Municipal;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;27/10/2022;67,07;67,07;67,07;0
395;26/10/2022;01010 - Câmara Municipal;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;27/10/2022;950;950;950;0
394;26/10/2022;01010 - Câmara Municipal;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;27/10/2022;900;900;900;0
393;24/10/2022;01010 - Câmara Municipal;319113 - Contribuições Patronais;25/10/2022;10.153,49;10.153,49;10.153,49;0
392;24/10/2022;01010 - Câmara Municipal;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;25/10/2022;4.000,00;4.000,00;4.000,00;0
391;20/10/2022;01010 - Câmara Municipal;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;25/10/2022;7.000,00;7.000,00;7.000,00;0
390;20/10/2022;01010 - Câmara Municipal;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;25/10/2022;4.200,00;4.200,00;4.200,00;0
389;19/10/2022;01010 - Câmara Municipal;319011 - Vencimentos e Vantagens Fixas - Pessoal Civil;20/10/2022;45.400,00;45.400,00;45.400,00;0
388;19/10/2022;01010 - Câmara Municipal;319011 - Vencimentos e Vantagens Fixas - Pessoal Civil;20/10/2022;72.940,00;72.940,00;72.940,00;0
387;19/10/2022;01010 - Câmara Municipal;319011 - Vencimentos e Vantagens Fixas - Pessoal Civil;20/10/2022;27.200,00;27.200,00;27.200,00;0
385;19/10/2022;01010 - Câmara Municipal;319011 - Vencimentos e Vantagens Fixas - Pessoal Civil;20/10/2022;154.920,00;154.920,00;154.920,00;0
386;18/10/2022;01010 - Câmara Municipal;319011 - Vencimentos e Vantagens Fixas - Pessoal Civil;20/10/2022;30.721,60;30.721,60;30.721,60;0
384;03/10/2022;01010 - Câmara Municipal;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;11/10/2022;0,04;0,04;0,04;0
383;03/10/2022;01010 - Câmara Municipal;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;11/10/2022;113,17;113,17;113,17;0
382;03/10/2022;01010 - Câmara Municipal;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;11/10/2022;178,44;178,44;178,44;0
381;03/10/2022;01010 - Câmara Municipal;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;11/10/2022;1.380,11;1.380,11;1.380,11;0
380;03/10/2022;01010 - Câmara Municipal;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;11/10/2022;1.833,80;1.833,80;1.833,80;0
379;03/10/2022;01010 - Câmara Municipal;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;11/10/2022;1.680,00;1.680,00;1.680,00;0
378;03/10/2022;01010 - Câmara Municipal;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;11/10/2022;1.200,00;1.200,00;1.200,00;0
377;03/10/2022;01010 - Câmara Municipal;339030 - Material de Consumo;11/10/2022;4.506,00;4.506,00;4.506,00;0
376;03/10/2022;01010 - Câmara Municipal;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;11/10/2022;2.500,00;2.500,00;2.500,00;0
375;03/10/2022;01010 - Câmara Municipal;339030 - Material de Consumo;11/10/2022;2.796,90;2.796,90;2.796,90;0
374;03/10/2022;01010 - Câmara Municipal;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;11/10/2022;2.150,00;2.150,00;2.150,00;0
373;03/10/2022;01010 - Câmara Municipal;339030 - Material de Consumo;11/10/2022;3.710,01;3.710,01;3.710,01;0
372;03/10/2022;01010 - Câmara Municipal;339030 - Material de Consumo;11/10/2022;810;810;810;0
371;03/10/2022;01010 - Câmara Municipal;449052 - Equipamentos e Material Permanente;11/10/2022;939;939;939;0
370;28/09/2022;01010 - Câmara Municipal;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;03/10/2022;900;900;900;0
369;28/09/2022;01010 - Câmara Municipal;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;03/10/2022;950;950;950;0
368;28/09/2022;01010 - Câmara Municipal;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;03/10/2022;1.500,00;1.500,00;1.500,00;0
367;28/09/2022;01010 - Câmara Municipal;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;03/10/2022;1.400,00;1.400,00;1.400,00;0
366;28/09/2022;01010 - Câmara Municipal;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;03/10/2022;900;900;900;0
365;28/09/2022;01010 - Câmara Municipal;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;03/10/2022;3.500,00;3.500,00;3.500,00;0
364;28/09/2022;01010 - Câmara Municipal;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;03/10/2022;2.000,00;2.000,00;2.000,00;0
363;28/09/2022;01010 - Câmara Municipal;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;03/10/2022;2.500,00;2.500,00;2.500,00;0
362;28/09/2022;01010 - Câmara Municipal;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;03/10/2022;1.500,00;1.500,00;1.500,00;0
361;28/09/2022;01010 - Câmara Municipal;339035 - Serviços de Consultoria;03/10/2022;3.700,00;3.700,00;3.700,00;0
360;28/09/2022;01010 - Câmara Municipal;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;03/10/2022;1.200,00;1.200,00;1.200,00;0
359;28/09/2022;01010 - Câmara Municipal;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;03/10/2022;800;800;800;0
358;28/09/2022;01010 - Câmara Municipal;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;03/10/2022;1.400,00;1.400,00;1.400,00;0
357;28/09/2022;01010 - Câmara Municipal;339040 - SERVIÇOS DE TECNOLOGIA DA INFORMAÇÃO E COMUNICAÇÃO;03/10/2022;1.650,00;1.650,00;1.650,00;0
356;26/09/2022;01010 - Câmara Municipal;339035 - Serviços de Consultoria;29/09/2022;4.800,00;4.800,00;4.800,00;0
355;26/09/2022;01010 - Câmara Municipal;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;29/09/2022;2.500,00;2.500,00;500;2.000,00
354;26/09/2022;01010 - Câmara Municipal;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;29/09/2022;4.000,00;4.000,00;4.000,00;0
353;23/09/2022;01010 - Câmara Municipal;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;23/09/2022;7.000,00;7.000,00;7.000,00;0
352;21/09/2022;01010 - Câmara Municipal;319113 - Contribuições Patronais;22/09/2022;9.620,72;9.620,72;9.620,72;0
351;20/09/2022;01010 - Câmara Municipal;319013 - Obrigações Patronais;22/09/2022;58.192,20;58.192,20;58.192,20;0
350;20/09/2022;01010 - Câmara Municipal;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;22/09/2022;4.200,00;4.200,00;4.200,00;0
349;20/09/2022;01010 - Câmara Municipal;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;22/09/2022;7.000,00;7.000,00;7.000,00;0
348;19/09/2022;01010 - Câmara Municipal;319011 - Vencimentos e Vantagens Fixas - Pessoal Civil;21/09/2022;45.400,00;45.400,00;45.400,00;0
347;19/09/2022;01010 - Câmara Municipal;319011 - Vencimentos e Vantagens Fixas - Pessoal Civil;21/09/2022;72.940,00;72.940,00;72.940,00;0
346;19/09/2022;01010 - Câmara Municipal;319011 - Vencimentos e Vantagens Fixas - Pessoal Civil;21/09/2022;27.147,28;27.147,28;27.147,28;0
345;19/09/2022;01010 - Câmara Municipal;319011 - Vencimentos e Vantagens Fixas - Pessoal Civil;21/09/2022;29.109,60;29.109,60;29.109,60;0
344;19/09/2022;01010 - Câmara Municipal;319011 - Vencimentos e Vantagens Fixas - Pessoal Civil;21/09/2022;154.920,00;154.920,00;154.920,00;0
343;06/09/2022;01010 - Câmara Municipal;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;09/09/2022;950;950;950;0
342;06/09/2022;01010 - Câmara Municipal;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;09/09/2022;2.000,00;2.000,00;2.000,00;0
341;05/09/2022;01010 - Câmara Municipal;339030 - Material de Consumo;09/09/2022;4.030,20;4.030,20;4.030,20;0
340;05/09/2022;01010 - Câmara Municipal;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;09/09/2022;3.500,00;3.500,00;3.500,00;0
339;05/09/2022;01010 - Câmara Municipal;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;09/09/2022;900;900;900;0
338;05/09/2022;01010 - Câmara Municipal;339030 - Material de Consumo;09/09/2022;3.678,82;3.678,82;3.678,82;0
337;05/09/2022;01010 - Câmara Municipal;339030 - Material de Consumo;09/09/2022;488;488;488;0
336;02/09/2022;01010 - Câmara Municipal;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;09/09/2022;1.500,00;1.500,00;1.500,00;0
335;02/09/2022;01010 - Câmara Municipal;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;09/09/2022;2.500,00;0;0;0
334;02/09/2022;01010 - Câmara Municipal;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;09/09/2022;296;296;296;0
333;01/09/2022;01010 - Câmara Municipal;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;05/09/2022;1.400,00;1.400,00;1.400,00;0
332;01/09/2022;01010 - Câmara Municipal;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;05/09/2022;1,69;1,69;1,69;0
331;01/09/2022;01010 - Câmara Municipal;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;05/09/2022;184,65;184,65;184,65;0
330;01/09/2022;01010 - Câmara Municipal;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;05/09/2022;1.300,00;1.300,00;1.300,00;0
329;01/09/2022;01010 - Câmara Municipal;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;05/09/2022;2.100,00;2.100,00;2.100,00;0
328;01/09/2022;01010 - Câmara Municipal;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;05/09/2022;830,3;830,3;830,3;0
327;29/08/2022;01010 - Câmara Municipal;319013 - Obrigações Patronais;01/09/2022;63.659,20;63.659,20;63.659,20;0
326;26/08/2022;01010 - Câmara Municipal;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;01/09/2022;2.000,00;2.000,00;2.000,00;0
325;25/08/2022;01010 - Câmara Municipal;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;29/08/2022;1.500,00;1.500,00;1.500,00;0
324;25/08/2022;01010 - Câmara Municipal;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;29/08/2022;1.500,00;1.500,00;1.500,00;0
323;25/08/2022;01010 - Câmara Municipal;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;29/08/2022;1.500,00;1.500,00;1.500,00;0
322;25/08/2022;01010 - Câmara Municipal;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;29/08/2022;1.400,00;1.400,00;1.400,00;0
321;25/08/2022;01010 - Câmara Municipal;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;29/08/2022;1.200,00;1.200,00;1.200,00;0
320;25/08/2022;01010 - Câmara Municipal;339035 - Serviços de Consultoria;29/08/2022;4.800,00;4.800,00;4.800,00;0
319;25/08/2022;01010 - Câmara Municipal;339030 - Material de Consumo;29/08/2022;3.361,87;3.361,87;3.361,87;0
318;25/08/2022;01010 - Câmara Municipal;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;29/08/2022;4.000,00;4.000,00;4.000,00;0
317;25/08/2022;01010 - Câmara Municipal;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;29/08/2022;3.500,00;3.500,00;3.500,00;0
316;25/08/2022;01010 - Câmara Municipal;339040 - SERVIÇOS DE TECNOLOGIA DA INFORMAÇÃO E COMUNICAÇÃO;29/08/2022;1.650,00;1.650,00;1.650,00;0
315;25/08/2022;01010 - Câmara Municipal;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;29/08/2022;1.500,00;1.500,00;1.500,00;0
314;25/08/2022;01010 - Câmara Municipal;339035 - Serviços de Consultoria;29/08/2022;3.700,00;3.700,00;3.700,00;0
313;25/08/2022;01010 - Câmara Municipal;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;29/08/2022;2.500,00;2.500,00;2.500,00;0
312;25/08/2022;01010 - Câmara Municipal;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;29/08/2022;2.500,00;2.500,00;2.500,00;0
311;25/08/2022;01010 - Câmara Municipal;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;29/08/2022;800;800;800;0
310;25/08/2022;01010 - Câmara Municipal;339040 - SERVIÇOS DE TECNOLOGIA DA INFORMAÇÃO E COMUNICAÇÃO;29/08/2022;450;450;450;0
309;25/08/2022;01010 - Câmara Municipal;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;29/08/2022;900;900;900;0
308;25/08/2022;01010 - Câmara Municipal;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;29/08/2022;1.668,25;1.668,25;1.668,25;0
307;25/08/2022;01010 - Câmara Municipal;319113 - Contribuições Patronais;29/08/2022;9.220,16;9.220,16;9.220,16;0
306;23/08/2022;01010 - Câmara Municipal;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;25/08/2022;7.000,00;7.000,00;7.000,00;0
305;22/08/2022;01010 - Câmara Municipal;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;25/08/2022;4.200,00;4.200,00;4.200,00;0
304;17/08/2022;01010 - Câmara Municipal;319011 - Vencimentos e Vantagens Fixas - Pessoal Civil;19/08/2022;53.200,00;53.200,00;53.200,00;0
303;17/08/2022;01010 - Câmara Municipal;319011 - Vencimentos e Vantagens Fixas - Pessoal Civil;19/08/2022;85.840,00;85.840,00;85.840,00;0
302;17/08/2022;01010 - Câmara Municipal;319011 - Vencimentos e Vantagens Fixas - Pessoal Civil;19/08/2022;31.400,00;31.400,00;31.400,00;0
301;17/08/2022;01010 - Câmara Municipal;319011 - Vencimentos e Vantagens Fixas - Pessoal Civil;19/08/2022;27.897,60;27.897,60;27.897,60;0
300;17/08/2022;01010 - Câmara Municipal;319011 - Vencimentos e Vantagens Fixas - Pessoal Civil;19/08/2022;154.920,00;154.920,00;154.920,00;0
298;01/08/2022;01010 - Câmara Municipal;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;04/08/2022;178,44;178,44;178,44;0
297;01/08/2022;01010 - Câmara Municipal;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;04/08/2022;1.480,00;1.480,00;1.480,00;0
296;01/08/2022;01010 - Câmara Municipal;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;04/08/2022;1.400,00;1.400,00;1.400,00;0
295;01/08/2022;01010 - Câmara Municipal;339035 - Serviços de Consultoria;04/08/2022;4.800,00;4.800,00;4.800,00;0
294;26/07/2022;01010 - Câmara Municipal;339030 - Material de Consumo;29/07/2022;328;328;328;0
293;26/07/2022;01010 - Câmara Municipal;339030 - Material de Consumo;29/07/2022;4.314,92;4.314,92;4.314,92;0
292;26/07/2022;01010 - Câmara Municipal;339030 - Material de Consumo;28/07/2022;3.723,35;3.723,35;3.723,35;0
291;25/07/2022;01010 - Câmara Municipal;339030 - Material de Consumo;27/07/2022;3.278,92;3.278,92;3.278,92;0
290;25/07/2022;01010 - Câmara Municipal;339040 - SERVIÇOS DE TECNOLOGIA DA INFORMAÇÃO E COMUNICAÇÃO;27/07/2022;1.650,00;1.650,00;1.650,00;0
289;25/07/2022;01010 - Câmara Municipal;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;27/07/2022;2.500,00;2.500,00;2.500,00;0
288;25/07/2022;01010 - Câmara Municipal;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;27/07/2022;1.200,00;1.200,00;1.200,00;0
287;25/07/2022;01010 - Câmara Municipal;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;27/07/2022;2.000,00;2.000,00;2.000,00;0
